month,name_zh,value,lastValue,tong,huan,ratio,lat,lon,group_zh,subGroup_zh,name,area_zh,area
201509,青岛,12369,12510,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201508,青岛,12510,12426,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201507,青岛,12426,12398,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201506,青岛,12398,12343,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201505,青岛,12343,12016,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201504,青岛,12016,12334,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201503,青岛,12334,12413,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201502,青岛,12413,12291,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201501,青岛,12291,12287,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201412,青岛,12287,12025,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201411,青岛,12025,12191,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201410,青岛,12191,12412,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201409,青岛,12412,12281,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201408,青岛,12281,12285,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201407,青岛,12285,12757,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201406,青岛,12757,12793,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201405,青岛,12793,12853,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201404,青岛,12853,12973,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201403,青岛,12973,13007,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201402,青岛,13007,12942,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201401,青岛,12942,12823,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201312,青岛,12823,12932,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201311,青岛,12932,12617,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201310,青岛,12617,12368,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201309,青岛,12368,12260,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201308,青岛,12260,12143,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201307,青岛,12143,12007,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201306,青岛,12007,12034,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201305,青岛,12034,12113,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201304,青岛,12113,12305,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201303,青岛,12305,12047,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201302,青岛,12047,11790,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201301,青岛,11790,11744,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201212,青岛,11744,11920,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201211,青岛,11920,12052,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201210,青岛,12052,11919,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201209,青岛,11919,11955,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201208,青岛,11955,11875,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201207,青岛,11875,12109,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201206,青岛,12109,12164,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201205,青岛,12164,12201,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201204,青岛,12201,12421,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201203,青岛,12421,12769,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201202,青岛,12769,12745,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201201,青岛,12745,12753,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201112,青岛,12753,12793,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201111,青岛,12793,13127,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201110,青岛,13127,13466,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201109,青岛,13466,13455,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201108,青岛,13455,13207,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201107,青岛,13207,13017,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201106,青岛,13017,12890,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201105,青岛,12890,13058,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201104,青岛,13058,14028,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201103,青岛,14028,15340,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201102,青岛,15340,15244,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201101,青岛,15244,15244,0,0,0,36.0672,120.3825,东亚,中国,Qingdao,华东,Huadong
201912,珠海,22740,23471,0,0,17.69,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201911,珠海,23471,23314,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201910,珠海,23314,22853,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201909,珠海,22853,23503,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201908,珠海,23503,23353,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201907,珠海,23353,22912,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201906,珠海,22912,23933,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201905,珠海,23933,23460,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201904,珠海,23460,23714,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201903,珠海,23714,23640,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201902,珠海,23640,22854,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201901,珠海,22854,22953,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201812,珠海,22953,22732,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201811,珠海,22732,23132,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201810,珠海,23132,23172,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201809,珠海,23172,21218,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201808,珠海,21218,20060,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201807,珠海,20060,20153,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201806,珠海,20153,19984,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201805,珠海,19984,19941,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
201804,珠海,19941,19927,0,0,0,22.271,113.576,东亚,中国,Zhuhai,华南,Huanan
